index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
5900,SFO,BCN,20:10:00,3,20:50:00,17:00:00,4,AA8847,AA,American Airlines,221870,,
5901,SFO,YYZ,22:56:00,6,08:03:00,06:59:00,0,UA643,UA,United Airlines,38257,,
5902,SFO,YYZ,22:56:00,1,08:03:00,06:59:00,2,UA643,UA,United Airlines,48027,,
5903,SFO,YYZ,11:45:00,0,07:53:00,19:38:00,0,AC740,AC,Air Canada,48805,113362,212451
5904,SFO,YYZ,07:00:00,0,07:53:00,14:53:00,0,AC738,AC,Air Canada,48805,83434,212451
5905,SFO,YYZ,16:30:00,0,07:56:00,00:26:00,1,AC744,AC,Air Canada,48805,,183710
5906,SFO,YYZ,07:00:00,2,07:53:00,14:53:00,2,AC738,AC,Air Canada,48924,79621,234658
5907,SFO,YYZ,07:00:00,1,07:53:00,14:53:00,1,AC738,AC,Air Canada,48924,113362,212451
5908,SFO,YYZ,16:30:00,1,07:56:00,00:26:00,2,AC744,AC,Air Canada,48924,,183710
5909,SFO,YYZ,16:30:00,2,07:56:00,00:26:00,3,AC744,AC,Air Canada,48924,,171709
5910,SFO,YYZ,22:56:00,0,08:03:00,06:59:00,1,UA643,UA,United Airlines,51012,,
5911,SFO,YYZ,11:45:00,2,07:53:00,19:38:00,2,AC740,AC,Air Canada,56009,113362,234658
5912,SFO,YYZ,11:45:00,5,07:53:00,19:38:00,5,AC740,AC,Air Canada,56009,113362,191974
5913,SFO,YYZ,11:45:00,1,07:53:00,19:38:00,1,AC740,AC,Air Canada,56009,83434,251685
5914,SFO,YYZ,07:00:00,5,07:53:00,14:53:00,5,AC738,AC,Air Canada,56009,113362,233853
5915,SFO,YYZ,16:30:00,5,07:56:00,00:26:00,6,AC744,AC,Air Canada,56009,,207516
5916,SFO,YYZ,07:00:00,3,07:53:00,14:53:00,3,AC738,AC,Air Canada,56184,107686,212451
5917,SFO,YYZ,07:00:00,4,07:53:00,14:53:00,4,AC738,AC,Air Canada,56184,113362,195115
5918,SFO,YYZ,07:00:00,6,07:53:00,14:53:00,6,AC738,AC,Air Canada,56184,113362,192433
5919,SFO,YYZ,16:30:00,6,07:56:00,00:26:00,0,AC744,AC,Air Canada,56184,,165751
5920,SFO,YYZ,16:30:00,4,07:56:00,00:26:00,5,AC744,AC,Air Canada,56184,,222945
5921,SFO,YYZ,11:45:00,3,07:53:00,19:38:00,3,AC740,AC,Air Canada,74704,117522,212451
5922,SFO,YYZ,11:45:00,6,07:53:00,19:38:00,6,AC740,AC,Air Canada,74704,123855,251685
5923,SFO,YYZ,11:45:00,4,07:53:00,19:38:00,4,AC740,AC,Air Canada,74918,123855,251685
5924,MAD,ATL,11:15:00,3,03:40:00,14:55:00,3,VS3890,VS,Virgin Atlantic,93820,237847,
5925,MAD,ATL,11:15:00,2,03:40:00,14:55:00,2,VS3890,VS,Virgin Atlantic,102963,238807,515486
5926,MAD,ATL,11:15:00,5,03:40:00,14:55:00,5,VS3890,VS,Virgin Atlantic,107534,237847,
5927,MAD,ATL,11:15:00,4,03:40:00,14:55:00,4,VS3890,VS,Virgin Atlantic,107534,238807,427895
5928,MAD,ATL,11:15:00,0,03:35:00,14:50:00,0,VS3890,VS,Virgin Atlantic,107937,,379805
5929,MAD,ATL,11:15:00,6,03:40:00,14:55:00,6,VS3890,VS,Virgin Atlantic,107937,,
5930,MAD,ATL,11:15:00,0,03:35:00,14:50:00,0,VS3890,VS,Virgin Atlantic,132758,,379805
5931,MAD,ATL,11:15:00,3,03:40:00,14:55:00,3,DL109,DL,Delta Airlines,132758,,
5932,MAD,ATL,11:15:00,4,03:40:00,14:55:00,4,DL109,DL,Delta Airlines,132758,238807,
5933,MAD,ATL,11:15:00,5,03:40:00,14:55:00,5,VS3890,VS,Virgin Atlantic,132758,237847,
5934,MAD,ATL,11:15:00,4,03:40:00,14:55:00,4,VS3890,VS,Virgin Atlantic,132758,238807,427895
5935,MAD,ATL,11:15:00,2,03:40:00,14:55:00,2,VS3890,VS,Virgin Atlantic,132758,238807,515486
5936,MAD,ATL,11:15:00,3,03:40:00,14:55:00,3,VS3890,VS,Virgin Atlantic,132758,237847,
5937,MAD,ATL,11:15:00,2,03:40:00,14:55:00,2,DL109,DL,Delta Airlines,132758,238807,
5938,MAD,ATL,11:15:00,0,03:35:00,14:50:00,0,DL109,DL,Delta Airlines,140466,,
5939,MAD,ATL,11:15:00,6,03:40:00,14:55:00,6,DL109,DL,Delta Airlines,159049,,
5940,MAD,ATL,11:15:00,6,03:40:00,14:55:00,6,VS3890,VS,Virgin Atlantic,159049,,
5941,MAD,ATL,11:15:00,1,03:40:00,14:55:00,1,VS3890,VS,Virgin Atlantic,211422,237847,379805
5942,MAD,ATL,11:15:00,5,03:40:00,14:55:00,5,DL109,DL,Delta Airlines,228628,,
5943,MAD,ATL,11:15:00,1,03:40:00,14:55:00,1,VS3890,VS,Virgin Atlantic,400250,237847,379805
5944,MAD,ATL,11:15:00,1,03:40:00,14:55:00,1,DL109,DL,Delta Airlines,400250,,379805
5945,MAD,DXB,15:20:00,3,09:25:00,00:45:00,4,EK142,EK,Emirates,44356,,238133
5946,MAD,DXB,15:20:00,1,09:25:00,00:45:00,2,EK142,EK,Emirates,59384,,323316
5947,MAD,DXB,15:20:00,0,09:25:00,00:45:00,1,EK142,EK,Emirates,74015,,323316
5948,MAD,DXB,15:20:00,2,09:25:00,00:45:00,3,EK142,EK,Emirates,74181,,
5949,MAD,DXB,15:20:00,4,09:25:00,00:45:00,5,EK142,EK,Emirates,76256,,240391
5950,MAD,DXB,15:20:00,5,09:25:00,00:45:00,6,EK142,EK,Emirates,76256,,333808
5951,MAD,DXB,15:20:00,6,09:25:00,00:45:00,0,EK142,EK,Emirates,111877,,271088
5952,MAD,LAX,12:35:00,3,03:45:00,16:20:00,3,BA4265,BA,British Airways,193810,,
5953,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,AA8838,AA,American Airlines,194307,,556907
5954,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,IB6171,IB,Iberia Airways,196363,,553540
5955,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,AA8838,AA,American Airlines,201870,,556907
5956,MAD,LAX,12:35:00,4,03:45:00,16:20:00,4,IB6171,IB,Iberia Airways,202942,,553540
5957,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,IB6275,IB,Iberia Airways,99467,274030,390701
5958,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,IB6275,IB,Iberia Airways,142429,272904,390701
5959,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,AY5659,AY,Finnair,171286,,531262
5960,MAD,ORD,11:35:00,0,02:35:00,14:10:00,0,BA4271,BA,British Airways,179220,,549740
5961,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,AA8666,AA,American Airlines,188392,273100,
5962,MAD,ORD,11:35:00,0,02:35:00,14:10:00,0,AA8666,AA,American Airlines,188392,,
5963,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,AA8666,AA,American Airlines,188392,,
5964,MAD,ORD,11:35:00,6,02:35:00,14:10:00,6,AA8666,AA,American Airlines,188392,,
5965,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,AA8666,AA,American Airlines,188392,,
5966,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,AA8666,AA,American Airlines,188392,273100,539433
5967,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,BA4271,BA,British Airways,188661,,549740
5968,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,BA4271,BA,British Airways,188661,,549740
5969,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,BA4271,BA,British Airways,188661,,549740
5970,MAD,ORD,11:35:00,0,02:35:00,14:10:00,0,BA4271,BA,British Airways,188661,,549740
5971,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,BA4271,BA,British Airways,188661,,549740
5972,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,BA4271,BA,British Airways,188661,,549740
5973,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,AA8666,AA,American Airlines,189139,,
5974,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,IB6275,IB,Iberia Airways,190105,272904,530230
5975,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,IB6275,IB,Iberia Airways,190105,274030,390701
5976,MAD,ORD,11:35:00,1,02:35:00,14:10:00,1,IB6275,IB,Iberia Airways,190105,272904,390701
5977,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,IB6275,IB,Iberia Airways,190105,272904,501880
5978,MAD,ORD,11:35:00,4,02:35:00,14:10:00,4,AY5659,AY,Finnair,191604,271782,
5979,MAD,ORD,11:35:00,2,02:35:00,14:10:00,2,AY5659,AY,Finnair,191604,,531262
5980,MAD,ORD,11:35:00,5,02:35:00,14:10:00,5,AY5659,AY,Finnair,191604,,531262
5981,MAD,ORD,11:35:00,3,02:35:00,14:10:00,3,AY5659,AY,Finnair,191604,271782,531262
5982,MAD,LHR,07:00:00,3,01:25:00,08:25:00,3,IB3170,IB,Iberia Airways,12222,,
5983,MAD,LHR,15:45:00,5,01:30:00,17:15:00,5,IB3166,IB,Iberia Airways,12255,,
5984,MAD,LHR,07:00:00,3,01:25:00,08:25:00,3,BA7052,BA,British Airways,12536,,36244
5985,MAD,LHR,15:45:00,5,01:30:00,17:15:00,5,BA7058,BA,British Airways,12536,,
5986,MAD,LHR,14:55:00,5,01:25:00,16:20:00,5,BA7060,BA,British Airways,13743,,
5987,MAD,LHR,14:55:00,3,01:25:00,16:20:00,3,BA7060,BA,British Airways,13743,,36244
5988,MAD,LHR,07:00:00,4,01:25:00,08:25:00,4,BA7052,BA,British Airways,13743,,36244
5989,MAD,LHR,07:00:00,5,01:25:00,08:25:00,5,BA7052,BA,British Airways,13743,,23982
5990,MAD,LHR,14:55:00,4,01:25:00,16:20:00,4,BA7060,BA,British Airways,13743,,36244
5991,MAD,LHR,17:30:00,5,01:25:00,18:55:00,5,BA7056,BA,British Airways,13743,,23982
5992,MAD,LHR,15:45:00,3,01:30:00,17:15:00,3,BA7058,BA,British Airways,13743,,
5993,MAD,LHR,08:00:00,3,01:30:00,09:30:00,3,BA7054,BA,British Airways,13743,,36244
5994,MAD,LHR,15:45:00,2,01:30:00,17:15:00,2,BA7058,BA,British Airways,13743,,
5995,MAD,LHR,08:00:00,5,01:30:00,09:30:00,5,BA7054,BA,British Airways,13743,,23982
5996,MAD,LHR,15:45:00,4,01:30:00,17:15:00,4,BA7058,BA,British Airways,13743,,
5997,MAD,LHR,08:00:00,6,01:30:00,09:30:00,6,BA7054,BA,British Airways,13743,,23982
5998,MAD,LHR,08:00:00,4,01:30:00,09:30:00,4,BA7054,BA,British Airways,13743,,36244
5999,MAD,LHR,13:35:00,4,01:25:00,15:00:00,4,BA7066,BA,British Airways,14856,,36244
6000,MAD,LHR,13:35:00,5,01:25:00,15:00:00,5,BA7066,BA,British Airways,14976,,
6001,MAD,LHR,14:55:00,3,01:25:00,16:20:00,3,IB3172,IB,Iberia Airways,15676,,
6002,MAD,LHR,13:35:00,5,01:25:00,15:00:00,5,IB3176,IB,Iberia Airways,15676,,
6003,MAD,LHR,14:55:00,5,01:25:00,16:20:00,5,IB3172,IB,Iberia Airways,15676,,
6004,MAD,LHR,15:45:00,3,01:30:00,17:15:00,3,IB3166,IB,Iberia Airways,15676,,
6005,MAD,LHR,08:00:00,3,01:30:00,09:30:00,3,IB3162,IB,Iberia Airways,15676,,
6006,MAD,LHR,09:10:00,4,01:25:00,10:35:00,4,IB3160,IB,Iberia Airways,15720,,
6007,MAD,CDG,19:10:00,2,02:05:00,21:15:00,2,U23906,U2,EasyJet,10391,,
6008,MAD,CDG,21:10:00,3,02:00:00,23:10:00,3,I23742,I2,Iberia Express,11859,,
6009,MAD,CDG,08:15:00,3,02:05:00,10:20:00,3,I23738,I2,Iberia Express,11859,,
6010,MAD,CDG,20:15:00,3,02:05:00,22:20:00,3,AF1101,AF,Air France,12934,,35035
6011,MAD,CDG,16:40:00,3,02:10:00,18:50:00,3,AF1601,AF,Air France,12934,,35035
6012,MAD,CDG,21:10:00,3,02:00:00,23:10:00,3,IB3742,IB,Iberia Airways,12987,,22169
6013,MAD,CDG,08:15:00,3,02:05:00,10:20:00,3,IB3738,IB,Iberia Airways,12987,,27868
6014,MAD,CDG,21:10:00,2,02:00:00,23:10:00,2,I23742,I2,Iberia Express,14188,,
6015,MAD,CDG,16:25:00,0,02:10:00,18:35:00,0,U23908,U2,EasyJet,14422,,
6016,MAD,CDG,06:00:00,3,02:05:00,08:05:00,3,AF1401,AF,Air France,14586,,35035
6017,MAD,CDG,16:40:00,1,02:10:00,18:50:00,1,AF1601,AF,Air France,14815,,35121
6018,MAD,CDG,16:40:00,4,02:10:00,18:50:00,4,U23908,U2,EasyJet,15944,,
6019,MAD,CDG,21:10:00,2,02:00:00,23:10:00,2,IB3742,IB,Iberia Airways,16559,,
6020,MAD,CDG,12:20:00,3,02:05:00,14:25:00,3,AF1301,AF,Air France,16606,,35035
6021,MAD,CDG,06:00:00,3,02:05:00,08:05:00,3,AF1401,AF,Air France,16606,,35035
6022,MAD,CDG,21:10:00,1,02:00:00,23:10:00,1,I23742,I2,Iberia Express,16875,,
6023,MAD,CDG,21:10:00,4,02:00:00,23:10:00,4,I23742,I2,Iberia Express,18308,,
6024,MAD,CDG,08:20:00,1,02:05:00,10:25:00,1,I23738,I2,Iberia Express,18308,,
6025,MAD,CDG,21:10:00,5,02:00:00,23:10:00,5,I23742,I2,Iberia Express,19742,,
6026,MAD,CDG,08:15:00,4,02:05:00,10:20:00,4,I23738,I2,Iberia Express,19742,,
6027,MAD,CDG,20:40:00,6,02:05:00,22:45:00,6,U23908,U2,EasyJet,20065,,
6028,MAD,CDG,20:15:00,5,02:05:00,22:20:00,5,AF1101,AF,Air France,20279,,35035
6029,MAD,CDG,12:20:00,1,02:05:00,14:25:00,1,AF1301,AF,Air France,20369,,
6030,MAD,CDG,20:15:00,1,02:05:00,22:20:00,1,AF1101,AF,Air France,20369,,35121
6031,MAD,CDG,20:15:00,4,02:05:00,22:20:00,4,AF1101,AF,Air France,20369,,35121
6032,MAD,AMS,07:05:00,4,02:35:00,09:40:00,4,UX1091,UX,Air Europa,6393,,25596
6033,MAD,AMS,07:05:00,3,02:35:00,09:40:00,3,UX1091,UX,Air Europa,6393,,30762
6034,MAD,AMS,07:05:00,5,02:35:00,09:40:00,5,UX1091,UX,Air Europa,7403,,23362
6035,MAD,AMS,07:05:00,2,02:35:00,09:40:00,2,UX1091,UX,Air Europa,8424,,
6036,MAD,AMS,07:05:00,6,02:35:00,09:40:00,6,UX1091,UX,Air Europa,8424,,25596
6037,MAD,AMS,07:05:00,1,02:35:00,09:40:00,1,UX1091,UX,Air Europa,9447,,30762
6038,MAD,AMS,19:50:00,3,02:35:00,22:25:00,3,I23720,I2,Iberia Express,10216,,
6039,MAD,AMS,15:00:00,3,02:35:00,17:35:00,3,UX1093,UX,Air Europa,10921,,32483
6040,MAD,AMS,08:45:00,4,02:40:00,11:25:00,4,I23722,I2,Iberia Express,11237,,
6041,MAD,AMS,07:05:00,0,02:35:00,09:40:00,0,UX1091,UX,Air Europa,11328,,39800
6042,MAD,AMS,08:45:00,4,02:40:00,11:25:00,4,IB3722,IB,Iberia Airways,12624,,29728
6043,MAD,AMS,19:50:00,3,02:35:00,22:25:00,3,IB3720,IB,Iberia Airways,12657,,20083
6044,MAD,AMS,15:00:00,5,02:35:00,17:35:00,5,UX1093,UX,Air Europa,14999,,23362
6045,MAD,AMS,15:00:00,6,02:35:00,17:35:00,6,UX1093,UX,Air Europa,14999,,50131
6046,MAD,AMS,15:00:00,1,02:35:00,17:35:00,1,UX1093,UX,Air Europa,14999,,39800
6047,MAD,AMS,19:50:00,4,02:35:00,22:25:00,4,I23720,I2,Iberia Express,15877,,
6048,MAD,AMS,19:50:00,4,02:35:00,22:25:00,4,IB3720,IB,Iberia Airways,16231,,19751
6049,MAD,AMS,15:00:00,4,02:35:00,17:35:00,4,UX1093,UX,Air Europa,17044,,50131
6050,MAD,AMS,15:00:00,2,02:35:00,17:35:00,2,UX1093,UX,Air Europa,17044,,
6051,MAD,AMS,15:00:00,0,02:35:00,17:35:00,0,UX1093,UX,Air Europa,17435,,52714
6052,MAD,AMS,08:45:00,0,02:40:00,11:25:00,0,I23722,I2,Iberia Express,19961,,
6053,MAD,AMS,15:50:00,3,02:40:00,18:30:00,3,I23724,I2,Iberia Express,19961,,
6054,MAD,AMS,15:50:00,3,02:40:00,18:30:00,3,IB3724,IB,Iberia Airways,20360,,32475
6055,MAD,AMS,08:45:00,0,02:40:00,11:25:00,0,IB3722,IB,Iberia Airways,20360,,52111
6056,MAD,AMS,08:45:00,6,02:40:00,11:25:00,6,I23722,I2,Iberia Express,22838,,
6057,MAD,DFW,15:55:00,0,03:55:00,19:50:00,0,AY5559,AY,Finnair,138366,,
6058,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,AY5559,AY,Finnair,139551,,
6059,MAD,DFW,12:30:00,5,03:35:00,16:05:00,5,BA1513,BA,British Airways,215266,,
6060,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,BA1513,BA,British Airways,215266,,
6061,MAD,DFW,15:55:00,4,03:55:00,19:50:00,4,BA4298,BA,British Airways,215266,,548100
6062,MAD,DFW,15:55:00,2,03:55:00,19:50:00,2,BA4298,BA,British Airways,215266,,548100
6063,MAD,DFW,15:55:00,0,03:55:00,19:50:00,0,BA4298,BA,British Airways,215266,,
6064,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,BA4298,BA,British Airways,215266,,548100
6065,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,IB4608,IB,Iberia Airways,215346,,526305
6066,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,AA37,AA,American Airlines,215728,,
6067,MAD,DFW,12:30:00,4,03:35:00,16:05:00,4,AA37,AA,American Airlines,215907,309424,
6068,MAD,DFW,12:30:00,5,03:35:00,16:05:00,5,AA37,AA,American Airlines,215907,309597,
6069,MAD,DFW,12:30:00,6,03:35:00,16:05:00,6,AA37,AA,American Airlines,215907,,
6070,MAD,DFW,15:55:00,4,03:55:00,19:50:00,4,AA8632,AA,American Airlines,215907,,
6071,MAD,DFW,15:55:00,0,03:55:00,19:50:00,0,AA8632,AA,American Airlines,215907,,
6072,MAD,DFW,15:55:00,2,03:55:00,19:50:00,2,AA8632,AA,American Airlines,215907,,
6073,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,AA8632,AA,American Airlines,215907,,
6074,MAD,DFW,12:30:00,4,03:35:00,16:05:00,4,IB4608,IB,Iberia Airways,216872,178850,526340
6075,MAD,DFW,15:55:00,4,03:55:00,19:50:00,4,IB6146,IB,Iberia Airways,216872,,526340
6076,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,IB6146,IB,Iberia Airways,216872,,526340
6077,MAD,DFW,12:30:00,2,03:35:00,16:05:00,2,AY4001,AY,Finnair,218688,,530536
6078,MAD,DFW,12:30:00,4,03:35:00,16:05:00,4,AY4001,AY,Finnair,218688,,529535
6079,MAD,DFW,12:30:00,5,03:35:00,16:05:00,5,AY4001,AY,Finnair,218688,,
6080,MAD,DFW,15:55:00,2,03:55:00,19:50:00,2,AY5559,AY,Finnair,218688,,529535
6081,MAD,DFW,15:55:00,5,03:55:00,19:50:00,5,AY5559,AY,Finnair,218688,,
6082,MAD,FRA,07:10:00,3,02:40:00,09:50:00,3,UX1503,UX,Air Europa,14916,,28627
6083,MAD,FRA,07:10:00,6,02:40:00,09:50:00,6,UX1503,UX,Air Europa,14916,,
6084,MAD,FRA,07:10:00,4,02:40:00,09:50:00,4,UX1503,UX,Air Europa,14916,,16087
6085,MAD,FRA,08:30:00,3,02:30:00,11:00:00,3,LH1123,LH,Lufthansa,15861,,
6086,MAD,FRA,06:10:00,3,02:30:00,08:40:00,3,LH1121,LH,Lufthansa,15861,,40278
6087,MAD,FRA,08:30:00,2,02:30:00,11:00:00,2,LH1123,LH,Lufthansa,15861,,30717
6088,MAD,FRA,17:15:00,1,02:30:00,19:45:00,1,LH1115,LH,Lufthansa,15861,,31494
6089,MAD,FRA,06:10:00,4,02:30:00,08:40:00,4,LH1121,LH,Lufthansa,15998,,35466
6090,MAD,FRA,08:30:00,2,02:30:00,11:00:00,2,LH1123,LH,Lufthansa,15998,,30717
6091,MAD,FRA,07:10:00,2,02:40:00,09:50:00,2,UX1503,UX,Air Europa,16949,,
6092,MAD,FRA,07:10:00,5,02:40:00,09:50:00,5,UX1503,UX,Air Europa,16949,,
6093,MAD,FRA,08:30:00,3,02:30:00,11:00:00,3,LH1123,LH,Lufthansa,17900,,
6094,MAD,FRA,12:55:00,3,02:30:00,15:25:00,3,LH1113,LH,Lufthansa,17900,,40278
6095,MAD,FRA,06:10:00,3,02:30:00,08:40:00,3,LH1121,LH,Lufthansa,17900,,40278
6096,MAD,FRA,17:15:00,2,02:30:00,19:45:00,2,LH1115,LH,Lufthansa,17900,,33912
6097,MAD,FRA,06:10:00,2,02:30:00,08:40:00,2,LH1121,LH,Lufthansa,19246,,35466
6098,MAD,FRA,17:15:00,1,02:30:00,19:45:00,1,LH1115,LH,Lufthansa,19246,,31494
6099,MAD,FRA,12:55:00,1,02:30:00,15:25:00,1,LH1113,LH,Lufthansa,21136,,35121
6100,MAD,FRA,12:55:00,2,02:30:00,15:25:00,2,LH1113,LH,Lufthansa,21136,,35121
6101,MAD,FRA,08:30:00,5,02:30:00,11:00:00,5,LH1123,LH,Lufthansa,21195,,34430
6102,MAD,FRA,07:10:00,1,02:40:00,09:50:00,1,UX1503,UX,Air Europa,21288,,
6103,MAD,FRA,15:10:00,3,02:40:00,17:50:00,3,UX1509,UX,Air Europa,21919,,21046
6104,MAD,FRA,15:40:00,5,02:50:00,18:30:00,5,IB8710,IB,Iberia Airways,22152,,
6105,MAD,FRA,06:10:00,1,02:25:00,08:35:00,1,LH1121,LH,Lufthansa,22495,,
6106,MAD,FRA,06:10:00,0,02:30:00,08:40:00,0,LH1121,LH,Lufthansa,22495,,
6107,MAD,SAW,14:50:00,0,05:10:00,20:00:00,0,PC1100,PC,Pegasus Airlines,19140,,
6108,MAD,SAW,14:50:00,1,05:10:00,20:00:00,1,PC1100,PC,Pegasus Airlines,19140,,
6109,MAD,SAW,14:50:00,2,05:10:00,20:00:00,2,PC1100,PC,Pegasus Airlines,25636,,
6110,MAD,SAW,14:50:00,4,05:10:00,20:00:00,4,PC1100,PC,Pegasus Airlines,28884,,
6111,MAD,SAW,17:00:00,4,05:10:00,22:10:00,4,PC1102,PC,Pegasus Airlines,32597,,
6112,MAD,SAW,14:50:00,3,05:10:00,20:00:00,3,PC1100,PC,Pegasus Airlines,36309,,
6113,MAD,SAW,15:00:00,5,05:10:00,20:10:00,5,PC1100,PC,Pegasus Airlines,37979,,
6114,MAD,IST,18:25:00,4,05:10:00,23:35:00,4,TK1860,TK,Turkish Airlines,47106,,159699
6115,MAD,IST,18:25:00,1,05:10:00,23:35:00,1,TK1860,TK,Turkish Airlines,47106,,118165
6116,MAD,IST,14:25:00,6,05:15:00,19:40:00,6,TK1358,TK,Turkish Airlines,47106,,119028
6117,MAD,IST,14:25:00,5,05:15:00,19:40:00,5,TK1358,TK,Turkish Airlines,47106,,118165
6118,MAD,IST,14:25:00,1,05:15:00,19:40:00,1,TK1358,TK,Turkish Airlines,47106,,118165
6119,MAD,IST,14:25:00,2,05:15:00,19:40:00,2,TK1358,TK,Turkish Airlines,47106,,102018
6120,MAD,IST,14:25:00,4,05:15:00,19:40:00,4,TK1358,TK,Turkish Airlines,47106,,159699
6121,MAD,IST,12:00:00,2,05:15:00,17:15:00,2,TK1858,TK,Turkish Airlines,47563,,118597
6122,MAD,IST,12:00:00,1,05:15:00,17:15:00,1,TK1858,TK,Turkish Airlines,47563,,88892
6123,MAD,IST,12:00:00,5,05:15:00,17:15:00,5,TK1858,TK,Turkish Airlines,47563,,88892
6124,MAD,IST,12:00:00,4,05:15:00,17:15:00,4,TK1858,TK,Turkish Airlines,47563,,
6125,MAD,IST,14:25:00,0,05:15:00,19:40:00,0,TK1358,TK,Turkish Airlines,47563,,119028
6126,MAD,SAW,14:50:00,6,05:10:00,20:00:00,6,PC1100,PC,Pegasus Airlines,48373,,
6127,MAD,IST,18:25:00,2,05:10:00,23:35:00,2,TK1860,TK,Turkish Airlines,54472,,88461
6128,MAD,IST,14:25:00,3,05:15:00,19:40:00,3,TK1358,TK,Turkish Airlines,54633,,118165
6129,MAD,IST,18:25:00,0,05:10:00,23:35:00,0,TK1860,TK,Turkish Airlines,54926,,119028
6130,MAD,IST,12:00:00,6,05:15:00,17:15:00,6,TK1858,TK,Turkish Airlines,54926,,119460
6131,MAD,IST,12:00:00,3,05:15:00,17:15:00,3,TK1858,TK,Turkish Airlines,55089,,88892
6132,MAD,JFK,15:35:00,1,02:10:00,17:45:00,1,UX91,UX,Air Europa,69633,,
6133,MAD,JFK,10:45:00,2,02:14:00,12:59:00,2,VS3891,VS,Virgin Atlantic,73652,,
6134,MAD,JFK,15:35:00,2,02:10:00,17:45:00,2,UX91,UX,Air Europa,77669,,
6135,MAD,JFK,16:20:00,4,02:35:00,18:55:00,4,IB6253,IB,Iberia Airways,94264,139994,360485
6136,MAD,JFK,10:45:00,5,02:14:00,12:59:00,5,VS3891,VS,Virgin Atlantic,95321,,331190
6137,MAD,JFK,16:20:00,0,02:35:00,18:55:00,0,AY5655,AY,Finnair,96165,,
6138,MAD,JFK,10:05:00,1,02:10:00,12:15:00,1,AY4007,AY,Finnair,103848,273423,
6139,MAD,JFK,16:20:00,2,02:35:00,18:55:00,2,AY5655,AY,Finnair,103848,135194,374036
6140,MAD,JFK,10:05:00,4,02:10:00,12:15:00,4,AY4007,AY,Finnair,104117,152895,
6141,MAD,JFK,15:35:00,6,02:10:00,17:45:00,6,UX91,UX,Air Europa,105268,,309400
6142,MAD,JFK,10:05:00,2,02:10:00,12:15:00,2,AY4007,AY,Finnair,107286,,374036
6143,MAD,JFK,16:20:00,0,02:35:00,18:55:00,0,IB6253,IB,Iberia Airways,107497,184130,369142
6144,MAD,JFK,10:45:00,3,02:14:00,12:59:00,3,DL127,DL,Delta Airlines,119586,,
6145,MAD,JFK,10:45:00,2,02:14:00,12:59:00,2,VS3891,VS,Virgin Atlantic,119586,,
6146,MAD,JFK,10:45:00,2,02:14:00,12:59:00,2,DL127,DL,Delta Airlines,119586,,
6147,MAD,SFO,12:20:00,2,03:55:00,16:15:00,2,AA8723,AA,American Airlines,193533,,
6148,MAD,BCN,13:40:00,2,01:20:00,15:00:00,2,VY1005,VY,Vueling Airlines,4555,,
6149,MAD,BCN,15:10:00,3,01:25:00,16:35:00,3,UX7703,UX,Air Europa,4908,,15551
6150,MAD,BCN,07:30:00,4,01:25:00,08:55:00,4,UX7701,UX,Air Europa,4908,,18096
6151,MAD,BCN,07:30:00,3,01:25:00,08:55:00,3,UX7701,UX,Air Europa,4908,,15551
6152,MAD,BCN,15:10:00,6,01:25:00,16:35:00,6,UX7703,UX,Air Europa,5026,,15506
6153,MAD,BCN,07:30:00,2,01:25:00,08:55:00,2,UX7701,UX,Air Europa,5126,,
6154,MAD,BCN,22:40:00,1,01:19:00,23:59:00,1,VY1009,VY,Vueling Airlines,5182,,
6155,MAD,BCN,13:50:00,1,01:20:00,15:10:00,1,VY1005,VY,Vueling Airlines,5182,,
6156,MAD,BCN,22:45:00,3,01:20:00,00:05:00,4,VY1009,VY,Vueling Airlines,5182,,
