,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
4948,IXM,HYD,18:15:00,6,01:45:00,20:00:00,6,6E6782,6E,IndiGo,7679,,
4949,IXM,HYD,18:15:00,3,01:45:00,20:00:00,3,6E6782,6E,IndiGo,8048,,
4950,IXM,HYD,12:25:00,5,01:45:00,14:10:00,5,6E6782,6E,IndiGo,8048,,
4951,IXM,HYD,18:15:00,0,01:45:00,20:00:00,0,6E6782,6E,IndiGo,8861,,
4952,NAG,DEL,08:20:00,4,01:40:00,10:00:00,4,G82516,G8,Go First,7108,,
4953,NAG,DEL,07:40:00,4,01:50:00,09:30:00,4,AI498,AI,Air India,8148,,20379
4954,NAG,DEL,07:40:00,0,01:15:00,08:55:00,0,AI498,AI,Air India,8217,,20978
4955,NAG,DEL,07:40:00,3,01:15:00,08:55:00,3,AI498,AI,Air India,8217,,20379
4956,NAG,DEL,07:40:00,1,01:50:00,09:30:00,1,AI498,AI,Air India,8217,,20379
4957,NAG,DEL,07:40:00,6,01:50:00,09:30:00,6,AI498,AI,Air India,8217,,20978
4958,NAG,DEL,08:20:00,1,01:40:00,10:00:00,1,G82516,G8,Go First,8489,,
4959,NAG,DEL,08:20:00,0,01:40:00,10:00:00,0,G82516,G8,Go First,8489,,
4960,NAG,DEL,08:20:00,2,01:40:00,10:00:00,2,G82516,G8,Go First,8489,,
4961,NAG,DEL,08:20:00,5,01:40:00,10:00:00,5,G82516,G8,Go First,8604,,
4962,NAG,DEL,15:35:00,4,01:40:00,17:15:00,4,6E6192,6E,IndiGo,8604,,
4963,NAG,DEL,08:20:00,3,01:40:00,10:00:00,3,G82516,G8,Go First,8604,,
4964,NAG,DEL,15:35:00,5,01:40:00,17:15:00,5,6E6192,6E,IndiGo,8604,,
4965,NAG,DEL,15:35:00,1,01:40:00,17:15:00,1,6E6192,6E,IndiGo,8604,,
4966,NAG,DEL,15:35:00,6,01:40:00,17:15:00,6,6E6192,6E,IndiGo,8604,,
4967,NAG,DEL,15:35:00,3,01:40:00,17:15:00,3,6E6192,6E,IndiGo,8604,,
4968,NAG,DEL,08:20:00,6,01:40:00,10:00:00,6,G82516,G8,Go First,8604,,
4969,NAG,DEL,15:35:00,0,01:40:00,17:15:00,0,6E6192,6E,IndiGo,8604,,
4970,NAG,DEL,07:30:00,2,01:50:00,09:20:00,2,6E5006,6E,IndiGo,8604,,
4971,NAG,DEL,07:30:00,1,01:50:00,09:20:00,1,6E5006,6E,IndiGo,8604,,
4972,NAG,DEL,07:30:00,0,01:50:00,09:20:00,0,6E5006,6E,IndiGo,8604,,
4973,NAG,DEL,07:30:00,4,01:50:00,09:20:00,4,6E5006,6E,IndiGo,8604,,
4974,NAG,DEL,07:30:00,3,01:50:00,09:20:00,3,6E5006,6E,IndiGo,8604,,
4975,NAG,DEL,23:05:00,3,01:55:00,01:00:00,4,6E5019,6E,IndiGo,8604,,
4976,NAG,DEL,23:05:00,6,01:55:00,01:00:00,0,6E5019,6E,IndiGo,8604,,
4977,NAG,BOM,20:05:00,2,01:30:00,21:35:00,2,G82600,G8,Go First,6035,,
4978,NAG,BOM,09:05:00,2,01:35:00,10:40:00,2,G8141,G8,Go First,6035,,
4979,NAG,BOM,21:20:00,0,01:30:00,22:50:00,0,AI630,AI,Air India,6580,,17182
4980,NAG,BOM,07:55:00,2,01:25:00,09:20:00,2,AI628,AI,Air India,7125,,17182
4981,NAG,BOM,21:20:00,2,01:30:00,22:50:00,2,AI630,AI,Air India,7125,,17182
4982,NAG,BOM,07:55:00,1,01:25:00,09:20:00,1,AI628,AI,Air India,7185,,17182
4983,NAG,BOM,07:55:00,6,01:25:00,09:20:00,6,AI628,AI,Air India,7185,,17781
4984,NAG,BOM,07:55:00,5,01:25:00,09:20:00,5,AI628,AI,Air India,7185,,17781
4985,NAG,BOM,07:55:00,3,01:25:00,09:20:00,3,AI628,AI,Air India,7185,,17182
4986,NAG,BOM,07:55:00,0,01:25:00,09:20:00,0,AI628,AI,Air India,7185,,17781
4987,NAG,BOM,07:55:00,4,01:25:00,09:20:00,4,AI628,AI,Air India,7185,,17182
4988,NAG,BOM,21:20:00,4,01:30:00,22:50:00,4,AI630,AI,Air India,7185,,17182
4989,NAG,BOM,21:20:00,6,01:30:00,22:50:00,6,AI630,AI,Air India,7185,,17182
4990,NAG,BOM,21:20:00,3,01:30:00,22:50:00,3,AI630,AI,Air India,7185,,17182
4991,NAG,BOM,21:20:00,5,01:30:00,22:50:00,5,AI630,AI,Air India,7185,,17182
4992,NAG,BOM,21:20:00,1,01:30:00,22:50:00,1,AI630,AI,Air India,7185,,17182
4993,NAG,BOM,20:05:00,3,01:30:00,21:35:00,3,G82600,G8,Go First,7281,,
4994,NAG,BOM,09:05:00,3,01:35:00,10:40:00,3,G8141,G8,Go First,7281,,
4995,NAG,BOM,20:05:00,0,01:30:00,21:35:00,0,G82600,G8,Go First,7354,,
4996,NAG,BOM,09:05:00,0,01:35:00,10:40:00,0,G8141,G8,Go First,7354,,
4997,NAG,BOM,09:05:00,5,01:35:00,10:40:00,5,G8141,G8,Go First,7354,,
4998,NAG,BOM,20:05:00,1,01:30:00,21:35:00,1,G82600,G8,Go First,7463,,
4999,NAG,BOM,09:05:00,1,01:35:00,10:40:00,1,G8141,G8,Go First,7463,,
5000,NAG,BOM,06:00:00,1,01:25:00,07:25:00,1,6E6413,6E,IndiGo,7585,,
5001,NAG,BOM,11:45:00,4,01:30:00,13:15:00,4,6E5329,6E,IndiGo,7585,,
5002,NAG,BLR,20:05:00,2,01:40:00,21:45:00,2,6E6874,6E,IndiGo,6505,,
5003,NAG,BLR,20:05:00,3,01:40:00,21:45:00,3,6E6874,6E,IndiGo,6505,,
5004,NAG,BLR,08:35:00,1,01:40:00,10:15:00,1,6E909,6E,IndiGo,7022,,
5005,NAG,BLR,16:20:00,3,01:40:00,18:00:00,3,6E6754,6E,IndiGo,7318,,
5006,NAG,BLR,20:05:00,1,01:40:00,21:45:00,1,6E6874,6E,IndiGo,7318,,
5007,NAG,BLR,20:05:00,5,01:40:00,21:45:00,5,6E6874,6E,IndiGo,7318,,
5008,NAG,BLR,16:20:00,4,01:40:00,18:00:00,4,6E6754,6E,IndiGo,7318,,
5009,NAG,BLR,16:20:00,1,01:40:00,18:00:00,1,6E6754,6E,IndiGo,7318,,
5010,NAG,BLR,08:35:00,4,01:40:00,10:15:00,4,6E909,6E,IndiGo,7318,,
5011,NAG,BLR,16:20:00,2,01:40:00,18:00:00,2,6E6754,6E,IndiGo,7638,,
5012,NAG,BLR,20:05:00,0,01:40:00,21:45:00,0,6E6874,6E,IndiGo,7638,,
5013,NAG,BLR,16:20:00,0,01:40:00,18:00:00,0,6E6754,6E,IndiGo,7638,,
5014,NAG,BLR,20:05:00,4,01:55:00,22:00:00,4,6E6874,6E,IndiGo,7638,,
5015,NAG,BLR,08:35:00,0,01:40:00,10:15:00,0,6E909,6E,IndiGo,7982,,
5016,NAG,BLR,08:35:00,6,01:40:00,10:15:00,6,6E909,6E,IndiGo,8351,,
5017,NAG,BLR,16:20:00,5,01:40:00,18:00:00,5,6E6754,6E,IndiGo,8351,,
5018,NAG,BLR,20:05:00,6,01:40:00,21:45:00,6,6E6874,6E,IndiGo,8351,,
5019,NAG,BLR,08:35:00,3,01:40:00,10:15:00,3,6E909,6E,IndiGo,8351,,
5020,NAG,BLR,08:35:00,5,01:40:00,10:15:00,5,6E909,6E,IndiGo,8745,,
5021,NAG,BLR,16:20:00,6,01:40:00,18:00:00,6,6E6754,6E,IndiGo,9163,,
5022,NAG,MAA,22:20:00,0,01:45:00,00:05:00,1,6E6018,6E,IndiGo,8166,,
5023,NAG,HYD,15:45:00,4,01:30:00,17:15:00,4,6E7137,6E,IndiGo,7335,,
5024,NAG,HYD,07:35:00,2,01:45:00,09:20:00,2,6E7153,6E,IndiGo,8047,,
5025,NAG,HYD,15:45:00,2,01:30:00,17:15:00,2,6E7137,6E,IndiGo,8878,,
5026,NAG,HYD,15:45:00,3,01:30:00,17:15:00,3,6E7137,6E,IndiGo,8878,,
5027,NAG,HYD,15:45:00,6,01:30:00,17:15:00,6,6E7137,6E,IndiGo,9234,,
5028,NAG,HYD,15:45:00,1,01:30:00,17:15:00,1,6E7137,6E,IndiGo,9471,,
5029,NAG,HYD,15:45:00,5,01:30:00,17:15:00,5,6E7137,6E,IndiGo,9709,,
5030,NAG,HYD,15:45:00,0,01:30:00,17:15:00,0,6E7137,6E,IndiGo,10539,,
5031,NAG,CCU,06:20:00,1,01:35:00,07:55:00,1,6E812,6E,IndiGo,6623,,
5032,NAG,CCU,06:20:00,6,01:35:00,07:55:00,6,6E812,6E,IndiGo,6623,,
5033,NAG,CCU,06:20:00,2,01:35:00,07:55:00,2,6E812,6E,IndiGo,6623,,
5034,NAG,CCU,06:20:00,4,01:35:00,07:55:00,4,6E812,6E,IndiGo,6856,,
5035,NAG,CCU,06:20:00,5,01:35:00,07:55:00,5,6E812,6E,IndiGo,6856,,
5036,NAG,CCU,06:20:00,3,01:35:00,07:55:00,3,6E812,6E,IndiGo,7205,,
5037,NAG,CCU,06:20:00,0,01:35:00,07:55:00,0,6E812,6E,IndiGo,7905,,
5038,NAG,AMD,07:35:00,6,02:00:00,09:35:00,6,6E7246,6E,IndiGo,6506,,
5039,NAG,AMD,21:50:00,5,02:00:00,23:50:00,5,6E7079,6E,IndiGo,6506,,
5040,NAG,AMD,07:35:00,4,02:00:00,09:35:00,4,6E7246,6E,IndiGo,6745,,
5041,NAG,AMD,21:50:00,6,02:00:00,23:50:00,6,6E7079,6E,IndiGo,7296,,
5042,NAG,AMD,21:50:00,4,02:00:00,23:50:00,4,6E7079,6E,IndiGo,7296,,
5043,NAG,AMD,21:50:00,1,02:00:00,23:50:00,1,6E7079,6E,IndiGo,7605,,
5044,NAG,AMD,07:35:00,1,02:00:00,09:35:00,1,6E7246,6E,IndiGo,7941,,
5045,NAG,AMD,07:35:00,5,02:00:00,09:35:00,5,6E7246,6E,IndiGo,7941,,
5046,NAG,AMD,21:50:00,0,02:00:00,23:50:00,0,6E7079,6E,IndiGo,7941,,
5047,NAG,AMD,13:05:00,2,02:00:00,15:05:00,2,6E7246,6E,IndiGo,8299,,
5048,NAG,AMD,21:50:00,2,02:00:00,23:50:00,2,6E7079,6E,IndiGo,8299,,
5049,NAG,AMD,21:50:00,3,02:00:00,23:50:00,3,6E7079,6E,IndiGo,8681,,
5050,NAG,AMD,07:35:00,0,02:00:00,09:35:00,0,6E7246,6E,IndiGo,9516,,
5051,NAG,AMD,07:35:00,3,02:00:00,09:35:00,3,6E7246,6E,IndiGo,10950,,
5052,NAG,GOI,23:15:00,6,01:40:00,00:55:00,0,6E763,6E,IndiGo,7454,,
5053,NAG,GOI,23:15:00,5,01:40:00,00:55:00,6,6E763,6E,IndiGo,7454,,
5054,NAG,GOI,23:15:00,0,01:40:00,00:55:00,1,6E763,6E,IndiGo,7454,,
5055,NAG,GOI,23:15:00,2,01:40:00,00:55:00,3,6E763,6E,IndiGo,8008,,
5056,NAG,GOI,23:15:00,3,01:40:00,00:55:00,4,6E763,6E,IndiGo,9038,,
5057,NAG,GOI,23:15:00,4,01:40:00,00:55:00,5,6E763,6E,IndiGo,9038,,
5058,NAG,LKO,17:35:00,3,01:45:00,19:20:00,3,6E7074,6E,IndiGo,5923,,
5059,NAG,LKO,17:35:00,6,01:45:00,19:20:00,6,6E7074,6E,IndiGo,5923,,
5060,NAG,LKO,17:35:00,1,01:45:00,19:20:00,1,6E7074,6E,IndiGo,5923,,
5061,NAG,LKO,17:35:00,4,01:45:00,19:20:00,4,6E7074,6E,IndiGo,6156,,
5062,NAG,LKO,17:35:00,2,01:45:00,19:20:00,2,6E7074,6E,IndiGo,6156,,
5063,NAG,LKO,17:35:00,5,01:45:00,19:20:00,5,6E7074,6E,IndiGo,6390,,
5064,NAG,LKO,17:35:00,0,01:45:00,19:20:00,0,6E7074,6E,IndiGo,7322,,
5065,NAG,PNQ,13:00:00,0,01:05:00,14:05:00,0,6.00E+135,6E,IndiGo,7322,,
5066,NAG,PNQ,13:00:00,1,01:05:00,14:05:00,1,6.00E+135,6E,IndiGo,7322,,
5067,NAG,PNQ,13:00:00,2,01:05:00,14:05:00,2,6.00E+135,6E,IndiGo,7322,,
5068,NAG,PNQ,13:00:00,3,01:05:00,14:05:00,3,6.00E+135,6E,IndiGo,7322,,
5069,NAG,PNQ,21:10:00,4,01:15:00,22:25:00,4,G8284,G8,Go First,7322,,
5070,NAG,PNQ,21:10:00,2,01:15:00,22:25:00,2,G8284,G8,Go First,7322,,
5071,NAG,PNQ,21:10:00,1,01:15:00,22:25:00,1,G8284,G8,Go First,7322,,
5072,NAG,PNQ,21:10:00,3,01:15:00,22:25:00,3,G8284,G8,Go First,7322,,
5073,NAG,PNQ,21:10:00,6,01:15:00,22:25:00,6,G8284,G8,Go First,7322,,
5074,NAG,PNQ,21:10:00,0,01:15:00,22:25:00,0,G8284,G8,Go First,7322,,
5075,NAG,PNQ,21:10:00,5,01:15:00,22:25:00,5,G8284,G8,Go First,7322,,
5076,NAG,PNQ,23:35:00,4,01:25:00,01:00:00,5,6E835,6E,IndiGo,7322,,
5077,NAG,PNQ,04:00:00,2,01:25:00,05:25:00,2,6E6659,6E,IndiGo,7322,,
5078,NAG,PNQ,23:35:00,5,01:25:00,01:00:00,6,6E835,6E,IndiGo,7322,,
5079,NAG,PNQ,23:35:00,3,01:25:00,01:00:00,4,6E835,6E,IndiGo,7322,,
5080,NAG,PNQ,23:35:00,1,01:25:00,01:00:00,2,6E835,6E,IndiGo,7322,,
5081,NAG,PNQ,04:00:00,6,01:25:00,05:25:00,6,6E6659,6E,IndiGo,7322,,
5082,NAG,PNQ,04:00:00,1,01:25:00,05:25:00,1,6E6659,6E,IndiGo,7322,,
5083,NAG,PNQ,23:35:00,6,01:25:00,01:00:00,0,6E835,6E,IndiGo,7322,,
5084,NAG,PNQ,04:00:00,4,01:25:00,05:25:00,4,6E6659,6E,IndiGo,7322,,
5085,NAG,PNQ,04:00:00,5,01:25:00,05:25:00,5,6E6659,6E,IndiGo,7322,,
5086,NAG,PNQ,04:00:00,3,01:25:00,05:25:00,3,6E6659,6E,IndiGo,7322,,
5087,NAG,PNQ,04:00:00,0,01:25:00,05:25:00,0,6E6659,6E,IndiGo,7454,,
5088,NAG,PNQ,13:00:00,4,01:05:00,14:05:00,4,6.00E+135,6E,IndiGo,7788,,
5089,NAG,PNQ,13:00:00,6,01:05:00,14:05:00,6,6.00E+135,6E,IndiGo,9537,,
5090,NAG,IDR,13:10:00,4,01:20:00,14:30:00,4,6E7109,6E,IndiGo,5146,,
5091,NAG,IDR,13:10:00,3,01:20:00,14:30:00,3,6E7109,6E,IndiGo,5146,,
5092,NAG,IDR,13:10:00,2,01:20:00,14:30:00,2,6E7109,6E,IndiGo,5358,,
5093,NAG,IDR,13:10:00,6,01:20:00,14:30:00,6,6E7109,6E,IndiGo,5585,,
5094,NAG,IDR,13:10:00,5,01:20:00,14:30:00,5,6E7109,6E,IndiGo,5585,,
5095,NAG,IDR,13:10:00,0,01:20:00,14:30:00,0,6E7109,6E,IndiGo,5830,,
5096,NAG,IDR,13:10:00,1,01:20:00,14:30:00,1,6E7109,6E,IndiGo,7298,,
5097,IXC,DEL,18:50:00,3,01:00:00,19:50:00,3,UK638,UK,Vistara,6096,7576,23259
5098,IXC,DEL,18:50:00,0,01:00:00,19:50:00,0,UK638,UK,Vistara,6096,7576,35123
5099,IXC,DEL,15:25:00,3,01:05:00,16:30:00,3,UK707,UK,Vistara,6096,8654,23259
5100,IXC,DEL,15:25:00,0,01:05:00,16:30:00,0,UK707,UK,Vistara,6096,11292,23259
5101,IXC,DEL,15:25:00,2,01:05:00,16:30:00,2,UK707,UK,Vistara,6096,7403,23259
5102,IXC,DEL,18:50:00,1,01:00:00,19:50:00,1,UK638,UK,Vistara,6275,9854,23259
5103,IXC,DEL,18:50:00,6,01:00:00,19:50:00,6,UK638,UK,Vistara,6275,7576,27932
5104,IXC,DEL,18:50:00,4,01:00:00,19:50:00,4,UK638,UK,Vistara,6275,7576,18944
5105,IXC,DEL,18:50:00,5,01:00:00,19:50:00,5,UK638,UK,Vistara,6275,7576,23259
5106,IXC,DEL,18:50:00,2,01:00:00,19:50:00,2,UK638,UK,Vistara,6275,7403,35123
5107,IXC,DEL,15:25:00,4,01:05:00,16:30:00,4,UK707,UK,Vistara,6275,8654,18944
5108,IXC,DEL,15:25:00,5,01:05:00,16:30:00,5,UK707,UK,Vistara,6275,7576,23259
5109,IXC,DEL,15:25:00,1,01:05:00,16:30:00,1,UK707,UK,Vistara,6275,7576,27932
5110,IXC,DEL,15:25:00,6,01:05:00,16:30:00,6,UK707,UK,Vistara,6275,8654,35123
5111,IXC,DEL,07:05:00,5,01:00:00,08:05:00,5,6E6736,6E,IndiGo,6665,,
5112,IXC,DEL,07:05:00,0,01:00:00,08:05:00,0,6E6736,6E,IndiGo,6665,,
5113,IXC,DEL,15:35:00,5,01:00:00,16:35:00,5,6E2128,6E,IndiGo,6665,,
5114,IXC,DEL,07:05:00,3,01:00:00,08:05:00,3,6E6736,6E,IndiGo,6665,,
5115,IXC,DEL,07:05:00,6,01:00:00,08:05:00,6,6E6736,6E,IndiGo,6665,,
5116,IXC,DEL,15:35:00,4,01:00:00,16:35:00,4,6E2128,6E,IndiGo,6665,,
5117,IXC,DEL,18:55:00,2,01:10:00,20:05:00,2,6E5027,6E,IndiGo,6665,,
5118,IXC,DEL,18:55:00,0,01:10:00,20:05:00,0,6E5027,6E,IndiGo,6665,,
5119,IXC,DEL,13:05:00,5,01:10:00,14:15:00,5,6E2195,6E,IndiGo,6665,,
5120,IXC,DEL,13:05:00,0,01:10:00,14:15:00,0,6E2195,6E,IndiGo,6665,,
5121,IXC,DEL,18:55:00,3,01:10:00,20:05:00,3,6E5027,6E,IndiGo,6665,,
5122,IXC,BOM,19:55:00,2,02:25:00,22:20:00,2,UK652,UK,Vistara,10306,11801,27185
5123,IXC,BOM,08:50:00,1,02:25:00,11:15:00,1,UK654,UK,Vistara,10306,11801,27185
5124,IXC,BOM,08:50:00,2,02:25:00,11:15:00,2,UK654,UK,Vistara,10488,11801,27185
5125,IXC,BOM,19:55:00,4,02:25:00,22:20:00,4,UK652,UK,Vistara,10488,11801,
5126,IXC,BOM,08:50:00,3,02:25:00,11:15:00,3,UK654,UK,Vistara,10488,11801,25822
5127,IXC,BOM,08:50:00,5,02:25:00,11:15:00,5,UK654,UK,Vistara,10488,11801,22871
5128,IXC,BOM,19:55:00,5,02:25:00,22:20:00,5,UK652,UK,Vistara,10488,11801,22871
5129,IXC,BOM,19:55:00,0,02:25:00,22:20:00,0,UK652,UK,Vistara,10488,11801,22871
5130,IXC,BOM,19:55:00,1,02:25:00,22:20:00,1,UK652,UK,Vistara,10488,11801,51094
5131,IXC,BOM,20:20:00,3,02:25:00,22:45:00,3,G82507,G8,Go First,10586,,
5132,IXC,BOM,08:50:00,4,02:25:00,11:15:00,4,UK654,UK,Vistara,10663,11801,44171
5133,IXC,BOM,11:30:00,1,02:25:00,13:55:00,1,G8382,G8,Go First,10764,,
5134,IXC,BOM,11:30:00,0,02:25:00,13:55:00,0,G8382,G8,Go First,10764,,
5135,IXC,BOM,11:30:00,2,02:25:00,13:55:00,2,G8382,G8,Go First,10764,,
5136,IXC,BOM,19:55:00,3,02:25:00,22:20:00,3,UK652,UK,Vistara,10846,11801,25822
5137,IXC,BOM,20:20:00,0,02:25:00,22:45:00,0,G82507,G8,Go First,10881,,
5138,IXC,BOM,11:30:00,5,02:25:00,13:55:00,5,G8382,G8,Go First,10881,,
5139,IXC,BOM,20:20:00,4,02:25:00,22:45:00,4,G82507,G8,Go First,10881,,
5140,IXC,BOM,12:25:00,4,02:30:00,14:55:00,4,6E5281,6E,IndiGo,10885,,
5141,IXC,BOM,16:40:00,3,02:30:00,19:10:00,3,6E506,6E,IndiGo,10885,,
5142,IXC,BOM,16:40:00,4,02:30:00,19:10:00,4,6E506,6E,IndiGo,10885,,
5143,IXC,BOM,12:25:00,3,02:30:00,14:55:00,3,6E5281,6E,IndiGo,10885,,
5144,IXC,BOM,16:40:00,0,02:30:00,19:10:00,0,6E506,6E,IndiGo,10885,,
5145,IXC,BOM,16:40:00,2,02:30:00,19:10:00,2,6E506,6E,IndiGo,10885,,
5146,IXC,BOM,16:40:00,5,02:30:00,19:10:00,5,6E506,6E,IndiGo,10885,,
5147,IXC,BLR,15:10:00,1,03:05:00,18:15:00,1,UK658,UK,Vistara,12338,15280,31919
5148,IXC,BLR,15:10:00,2,03:05:00,18:15:00,2,UK658,UK,Vistara,12338,15280,62558
5149,IXC,BLR,06:50:00,0,02:55:00,09:45:00,0,6E849,6E,IndiGo,12907,,
5150,IXC,BLR,06:50:00,5,02:55:00,09:45:00,5,6E849,6E,IndiGo,12907,,
5151,IXC,BLR,06:50:00,1,02:55:00,09:45:00,1,6E849,6E,IndiGo,12907,,
5152,IXC,BLR,06:50:00,3,02:55:00,09:45:00,3,6E849,6E,IndiGo,12907,,
5153,IXC,BLR,06:50:00,4,02:55:00,09:45:00,4,6E849,6E,IndiGo,12907,,
5154,IXC,BLR,06:50:00,2,02:55:00,09:45:00,2,6E849,6E,IndiGo,12907,,
5155,IXC,BLR,13:55:00,1,03:10:00,17:05:00,1,6E6882,6E,IndiGo,12907,,
5156,IXC,BLR,13:55:00,0,03:10:00,17:05:00,0,6E6882,6E,IndiGo,12907,,
5157,IXC,BLR,13:55:00,3,03:10:00,17:05:00,3,6E6882,6E,IndiGo,12907,,
5158,IXC,BLR,13:55:00,2,03:10:00,17:05:00,2,6E6882,6E,IndiGo,12907,,
5159,IXC,BLR,13:55:00,4,03:10:00,17:05:00,4,6E6882,6E,IndiGo,12907,,
5160,IXC,BLR,15:10:00,6,03:05:00,18:15:00,6,UK658,UK,Vistara,12923,15280,36234
5161,IXC,BLR,15:10:00,3,03:05:00,18:15:00,3,UK658,UK,Vistara,13102,15280,31919
5162,IXC,BLR,06:50:00,6,02:55:00,09:45:00,6,6E849,6E,IndiGo,13665,,
5163,IXC,BLR,13:55:00,5,03:10:00,17:05:00,5,6E6882,6E,IndiGo,13665,,
5164,IXC,BLR,15:10:00,4,03:05:00,18:15:00,4,UK658,UK,Vistara,13684,17676,31919
5165,IXC,BLR,15:10:00,0,03:05:00,18:15:00,0,UK658,UK,Vistara,14438,21031,36234
5166,IXC,BLR,15:10:00,5,03:05:00,18:15:00,5,UK658,UK,Vistara,14617,17676,36234
5167,IXC,BLR,14:10:00,6,02:55:00,17:05:00,6,6E6882,6E,IndiGo,16054,,
5168,IXC,MAA,07:10:00,1,03:20:00,10:30:00,1,6E971,6E,IndiGo,10226,,
5169,IXC,MAA,07:10:00,4,03:20:00,10:30:00,4,6E971,6E,IndiGo,10226,,
5170,IXC,MAA,07:10:00,2,03:20:00,10:30:00,2,6E971,6E,IndiGo,10226,,
5171,IXC,MAA,07:10:00,0,03:20:00,10:30:00,0,6E971,6E,IndiGo,11042,,
5172,IXC,MAA,07:10:00,5,03:20:00,10:30:00,5,6E971,6E,IndiGo,11974,,
5173,IXC,MAA,07:10:00,6,03:20:00,10:30:00,6,6E971,6E,IndiGo,11974,,
5174,IXC,MAA,07:10:00,3,03:20:00,10:30:00,3,6E971,6E,IndiGo,11974,,
5175,IXC,HYD,15:00:00,0,02:30:00,17:30:00,0,UK660,UK,Vistara,11454,,
5176,IXC,HYD,15:00:00,6,02:30:00,17:30:00,6,UK660,UK,Vistara,11639,,
5177,IXC,HYD,15:00:00,1,02:30:00,17:30:00,1,UK660,UK,Vistara,11639,,
5178,IXC,HYD,15:00:00,4,02:30:00,17:30:00,4,UK660,UK,Vistara,11639,,
5179,IXC,HYD,15:00:00,5,02:30:00,17:30:00,5,UK660,UK,Vistara,11639,,
5180,IXC,HYD,15:00:00,2,02:30:00,17:30:00,2,UK660,UK,Vistara,11639,,
5181,IXC,HYD,15:00:00,3,02:30:00,17:30:00,3,UK660,UK,Vistara,11639,,
5182,IXC,HYD,16:35:00,5,02:30:00,19:05:00,5,6E6142,6E,IndiGo,12043,,
5183,IXC,HYD,16:35:00,1,02:30:00,19:05:00,1,6E6142,6E,IndiGo,12043,,
5184,IXC,HYD,16:35:00,4,02:30:00,19:05:00,4,6E6142,6E,IndiGo,12043,,
5185,IXC,HYD,16:35:00,0,02:30:00,19:05:00,0,6E6142,6E,IndiGo,12043,,
5186,IXC,HYD,16:35:00,2,02:30:00,19:05:00,2,6E6142,6E,IndiGo,12043,,
5187,IXC,HYD,16:35:00,3,02:30:00,19:05:00,3,6E6142,6E,IndiGo,12043,,
5188,IXC,HYD,06:40:00,4,02:35:00,09:15:00,4,6E867,6E,IndiGo,12043,,
5189,IXC,HYD,06:40:00,5,02:35:00,09:15:00,5,6E867,6E,IndiGo,12043,,
5190,IXC,HYD,06:40:00,1,02:35:00,09:15:00,1,6E867,6E,IndiGo,12043,,
5191,IXC,HYD,06:40:00,6,02:35:00,09:15:00,6,6E867,6E,IndiGo,12043,,
5192,IXC,HYD,16:15:00,6,02:50:00,19:05:00,6,6E6142,6E,IndiGo,12043,,
5193,IXC,CCU,19:40:00,6,02:30:00,22:10:00,6,6E6041,6E,IndiGo,12888,,
5194,IXC,CCU,19:40:00,2,02:30:00,22:10:00,2,6E6041,6E,IndiGo,14096,,
5195,IXC,CCU,19:40:00,1,02:30:00,22:10:00,1,6E6041,6E,IndiGo,14096,,
5196,IXC,CCU,19:40:00,4,02:30:00,22:10:00,4,6E6041,6E,IndiGo,15303,,
5197,IXC,CCU,19:40:00,3,02:30:00,22:10:00,3,6E6041,6E,IndiGo,15303,,
5198,IXC,CCU,19:40:00,0,02:30:00,22:10:00,0,6E6041,6E,IndiGo,15303,,
5199,IXC,CCU,19:40:00,5,02:30:00,22:10:00,5,6E6041,6E,IndiGo,16028,,
5200,IXC,AMD,13:15:00,2,01:40:00,14:55:00,2,G8913,G8,Go First,9104,,
5201,IXC,AMD,11:35:00,3,01:40:00,13:15:00,3,G8913,G8,Go First,9221,,
5202,IXC,AMD,11:35:00,4,01:40:00,13:15:00,4,G8913,G8,Go First,9221,,
5203,IXC,AMD,11:35:00,5,01:40:00,13:15:00,5,G8913,G8,Go First,9221,,
5204,IXC,AMD,11:35:00,1,01:40:00,13:15:00,1,G8913,G8,Go First,9221,,
5205,IXC,AMD,11:35:00,0,01:40:00,13:15:00,0,G8913,G8,Go First,9221,,
5206,IXC,AMD,10:25:00,1,01:40:00,12:05:00,1,6E6362,6E,IndiGo,9224,,
5207,IXC,AMD,10:25:00,5,01:40:00,12:05:00,5,6E6362,6E,IndiGo,9224,,
5208,IXC,AMD,10:25:00,3,01:40:00,12:05:00,3,6E6362,6E,IndiGo,9224,,
5209,IXC,AMD,10:25:00,4,02:00:00,12:25:00,4,6E6362,6E,IndiGo,9224,,
5210,IXC,AMD,10:25:00,0,02:00:00,12:25:00,0,6E6362,6E,IndiGo,9224,,
5211,IXC,JAI,16:05:00,6,01:05:00,17:10:00,6,6E6616,6E,IndiGo,6969,,
5212,IXC,JAI,19:15:00,6,01:25:00,20:40:00,6,6E7275,6E,IndiGo,6969,,
5213,IXC,JAI,19:15:00,2,01:25:00,20:40:00,2,6E7275,6E,IndiGo,6969,,
5214,IXC,JAI,19:15:00,1,01:25:00,20:40:00,1,6E7275,6E,IndiGo,6969,,
5215,IXC,JAI,10:40:00,2,01:30:00,12:10:00,2,6E7261,6E,IndiGo,6969,,
5216,IXC,JAI,10:40:00,1,01:30:00,12:10:00,1,6E7261,6E,IndiGo,6969,,
